Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,psnr_y,psnr_cb,psnr_cr,float_ssim,vmaf,
0,0.393041,0.851212,0.535750,0.331622,0.241704,0.000000,0.000000,0.134087,0.238526,0.244377,0.219184,14.576046,31.727091,29.673991,0.510586,0.000000,
1,0.398464,0.858745,0.540669,0.329843,0.251058,0.260751,0.679788,0.150805,0.240804,0.244786,0.220647,14.596158,31.645845,29.603363,0.513204,0.000000,
2,0.392832,0.850150,0.535701,0.336718,0.238944,0.212021,0.260751,0.151388,0.241511,0.245413,0.221995,14.598733,31.627861,29.589924,0.513381,0.000000,
3,0.383346,0.851413,0.536712,0.291228,0.243469,0.198771,0.212021,0.151514,0.241585,0.245881,0.220287,14.600161,31.617298,29.582983,0.513551,0.000000,
4,0.383074,0.845176,0.525379,0.308870,0.238579,0.196696,0.198771,0.151030,0.241575,0.246273,0.221038,14.599248,31.616089,29.582765,0.513474,0.000000,
5,0.381834,0.858801,0.520836,0.291235,0.243504,0.194759,0.196696,0.150822,0.241777,0.246160,0.222914,14.599711,31.612151,29.580383,0.513475,0.000000,
6,0.390520,0.855506,0.527743,0.318910,0.245436,0.194759,0.194759,0.150586,0.241554,0.245275,0.222328,14.598782,31.612989,29.581793,0.513406,0.000000,
7,0.381027,0.851339,0.516274,0.294092,0.245723,0.713525,0.713525,0.152890,0.241717,0.245625,0.221690,14.600816,31.637947,29.608080,0.513657,0.000000,
8,0.381969,0.851964,0.551291,0.290169,0.237776,2.777946,2.777946,0.155107,0.243734,0.245397,0.218611,14.627171,31.755103,29.704623,0.515752,0.000000,
9,0.384969,0.861905,0.530206,0.335529,0.212062,3.964348,3.964348,0.157700,0.243042,0.243788,0.213911,14.667387,31.947141,29.870699,0.515292,0.000000,
10,0.385445,0.868998,0.595408,0.277940,0.220495,5.930411,5.930411,0.150305,0.232077,0.231605,0.203827,14.720613,32.254600,30.128576,0.513096,0.000000,
11,0.376864,0.855075,0.559506,0.291036,0.213162,7.579795,7.579795,0.142635,0.218545,0.217478,0.190579,14.766710,32.640807,30.455863,0.513780,0.000000,
12,0.377280,0.856628,0.560057,0.319491,0.198893,9.328294,9.328294,0.131965,0.204337,0.202579,0.178253,14.783143,33.062163,30.820297,0.514202,0.000000,
13,0.392616,0.839830,0.528716,0.320159,0.254978,14.243427,14.243427,0.123161,0.194446,0.193104,0.171115,15.284726,33.782668,31.472555,0.523519,0.000000,
14,0.379928,0.819354,0.537894,0.290077,0.251083,8.967351,14.976589,0.112244,0.187137,0.185581,0.165765,15.552379,34.467477,32.197644,0.530470,0.000000,
15,0.387798,0.812345,0.490946,0.333476,0.260725,4.412045,8.967351,0.105292,0.176741,0.173471,0.155651,15.522778,34.747309,32.484416,0.531956,0.000000,
16,0.385054,0.829976,0.499186,0.326814,0.257288,2.130651,4.412045,0.101391,0.170747,0.167420,0.152931,15.515304,34.844687,32.585714,0.531896,0.000000,
