Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,psnr_y,psnr_cb,psnr_cr,float_ssim,vmaf,
0,0.325612,0.714619,0.478155,0.284983,0.187410,0.000000,0.000000,0.134061,0.187794,0.200103,0.198233,14.993896,31.597798,28.978910,0.605393,0.000000,
1,0.402585,0.693125,0.486503,0.332800,0.325347,28.305254,29.954386,0.116094,0.168879,0.183488,0.190179,14.878810,32.294586,29.936163,0.590320,8.971924,
2,0.451880,0.690168,0.484163,0.354108,0.424039,28.305254,28.305254,0.112472,0.167316,0.183576,0.192431,14.499146,31.660376,28.700398,0.586824,12.532110,
3,0.370820,0.646762,0.447665,0.335741,0.287771,34.227451,34.227451,0.074994,0.111811,0.122580,0.133713,13.650868,31.641149,29.220737,0.525610,16.464676,
4,0.422997,0.672182,0.439899,0.356833,0.386666,31.030752,36.579582,0.081552,0.129340,0.144121,0.153900,13.649856,31.675913,29.152941,0.546381,15.592859,
5,0.422334,0.738986,0.522498,0.403089,0.300426,31.030752,31.030752,0.099580,0.152380,0.163402,0.167259,14.298633,31.782041,29.846810,0.573377,13.901493,
6,0.422314,0.760741,0.508225,0.369834,0.297008,26.740717,37.034451,0.110368,0.200716,0.225881,0.229853,11.793694,29.895793,28.656180,0.561735,6.667932,
7,0.424645,0.756510,0.490482,0.332772,0.337124,15.901076,26.740717,0.126022,0.208686,0.234303,0.239489,13.855974,30.058938,29.165741,0.594967,0.000000,
8,0.405554,0.749383,0.478063,0.354779,0.295612,15.901076,15.901076,0.147917,0.223370,0.239046,0.235513,14.537060,30.277315,29.422525,0.604506,0.000000,
