Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,psnr_y,psnr_cb,psnr_cr,float_ssim,vmaf,
0,0.309603,0.603199,0.368747,0.284565,0.225053,0.000000,0.000000,0.110517,0.153959,0.167538,0.180322,13.162188,33.118421,31.087422,0.562601,0.000000,
1,0.311348,0.598531,0.368777,0.305862,0.217383,0.135623,1.666024,0.110681,0.154110,0.168466,0.180847,13.134832,33.097734,31.083794,0.563040,0.000000,
2,0.307833,0.599527,0.367457,0.293647,0.217165,0.098588,0.135623,0.110973,0.154303,0.168580,0.181934,13.132850,33.096798,31.083577,0.563061,0.000000,
3,0.307224,0.599690,0.368572,0.290830,0.217049,0.098375,0.098588,0.110755,0.154340,0.168692,0.181129,13.132615,33.097972,31.083384,0.563040,0.000000,
4,0.307783,0.602197,0.367747,0.292351,0.217038,0.098057,0.098375,0.110793,0.154551,0.168904,0.181588,13.132746,33.097065,31.083141,0.563068,0.000000,
5,0.306254,0.598206,0.367451,0.288484,0.217099,0.097177,0.098057,0.110844,0.154731,0.168279,0.180860,13.132764,33.096620,31.083460,0.563077,0.000000,
6,0.310645,0.599176,0.366257,0.305167,0.217029,0.097177,0.097177,0.110621,0.154077,0.168648,0.179998,13.132692,33.097236,31.082606,0.563080,0.000000,
7,0.307538,0.599998,0.367539,0.292543,0.217021,0.097730,0.098023,0.110761,0.154285,0.168835,0.181191,13.132616,33.096146,31.083487,0.563063,0.000000,
8,0.307521,0.599781,0.368605,0.291877,0.217043,0.000000,0.097730,0.110760,0.154411,0.168907,0.181130,13.132609,33.098206,31.083377,0.563040,0.000000,
9,0.307521,0.599781,0.368605,0.291877,0.217043,0.000000,0.000000,0.110760,0.154411,0.168907,0.181130,13.132609,33.098206,31.083377,0.563040,0.000000,
10,0.306254,0.598206,0.367451,0.288484,0.217099,0.097177,0.098357,0.110844,0.154731,0.168279,0.180860,13.132764,33.096620,31.083460,0.563077,0.000000,
11,0.310645,0.599176,0.366257,0.305167,0.217029,0.097177,0.097177,0.110621,0.154077,0.168648,0.179998,13.132692,33.097236,31.082606,0.563080,0.000000,
12,0.315881,0.605071,0.375766,0.302825,0.225875,1.076650,1.125696,0.110525,0.153882,0.167222,0.179724,13.122532,33.087714,31.066915,0.563851,0.000000,
13,0.313405,0.604049,0.383856,0.288002,0.227738,0.756675,1.076650,0.110737,0.153910,0.166643,0.179153,13.121679,33.074969,31.057459,0.563768,0.000000,
14,0.312424,0.597481,0.382157,0.289071,0.227121,0.756675,0.756675,0.110650,0.154075,0.167799,0.178152,13.117364,33.067123,31.054256,0.563718,0.000000,
15,0.317808,0.602900,0.374859,0.300340,0.233159,0.760508,1.921452,0.110747,0.154332,0.167368,0.179114,13.108878,33.029257,31.015014,0.563375,0.000000,
16,0.296816,0.598864,0.362828,0.283893,0.200940,0.760508,0.760508,0.110606,0.154100,0.167745,0.180025,13.105939,33.003569,30.992197,0.562781,0.000000,
17,0.296772,0.600999,0.370844,0.263279,0.209046,1.255229,1.255229,0.110491,0.154455,0.167330,0.178218,13.110257,32.939059,30.918766,0.562262,0.000000,
18,0.296074,0.595243,0.378341,0.277454,0.196204,2.080645,2.080645,0.111236,0.155392,0.168039,0.179416,13.103827,32.847134,30.847060,0.562241,0.000000,
19,0.305340,0.590670,0.381048,0.280559,0.214819,2.266810,2.266810,0.110093,0.155170,0.168531,0.179368,13.089247,32.785717,30.804525,0.561371,0.000000,
20,0.301499,0.587492,0.357495,0.295969,0.206378,1.595593,2.819515,0.110884,0.155993,0.168355,0.177329,13.074441,32.735039,30.757882,0.561950,0.000000,
21,0.290757,0.589171,0.362375,0.283001,0.187475,1.384546,1.595593,0.111014,0.155818,0.168440,0.178056,13.074918,32.683414,30.718748,0.562134,0.000000,
22,0.294024,0.587842,0.357406,0.288637,0.193592,1.384546,1.384546,0.110482,0.155650,0.167824,0.176647,13.067203,32.649381,30.690592,0.561541,0.000000,
23,0.311153,0.582755,0.354278,0.313129,0.220092,1.470389,1.807796,0.109072,0.154459,0.167613,0.176704,13.059622,32.585473,30.648274,0.558803,0.000000,
24,0.307565,0.584502,0.367328,0.267147,0.235165,0.724672,1.470389,0.109612,0.155165,0.168271,0.176644,13.056277,32.523840,30.596545,0.558386,0.000000,
25,0.308693,0.586570,0.364674,0.263754,0.240345,0.724672,0.724672,0.109868,0.155895,0.167335,0.174697,13.074643,32.485223,30.582327,0.559344,0.000000,
26,0.326708,0.589659,0.352563,0.258263,0.289855,0.787244,1.108715,0.110262,0.156198,0.167797,0.174932,13.104773,32.443117,30.556154,0.559856,0.000000,
27,0.321276,0.589235,0.356062,0.284241,0.259332,0.787244,0.787244,0.110632,0.156398,0.166754,0.173380,13.128274,32.372802,30.469782,0.560378,0.000000,
28,0.319921,0.583994,0.369288,0.256751,0.270466,1.768805,1.768805,0.109704,0.155380,0.166065,0.172779,13.162997,32.313234,30.444769,0.560086,0.000000,
29,0.322131,0.585266,0.357964,0.268066,0.272114,1.830415,2.290873,0.109025,0.154602,0.165040,0.170489,13.181622,32.246728,30.433286,0.558891,0.000000,
30,0.330318,0.597085,0.370609,0.262984,0.285869,1.830415,1.830415,0.107557,0.149107,0.156366,0.159224,12.896744,30.543497,29.084769,0.538913,0.000000,
31,0.295048,0.586924,0.340253,0.248620,0.228281,2.259683,2.259683,0.106469,0.145987,0.152783,0.158919,12.835951,30.426469,29.015537,0.539376,0.000000,
32,0.281870,0.589142,0.340581,0.226861,0.211256,3.493870,3.493870,0.106051,0.145460,0.151748,0.154419,12.837826,30.311334,28.947247,0.541514,0.000000,
33,0.267792,0.582114,0.323771,0.220340,0.191474,4.998271,4.998271,0.104267,0.143610,0.149030,0.153472,12.869448,30.228078,28.907376,0.544645,0.000000,
34,0.273055,0.582739,0.337719,0.229549,0.192857,6.077670,6.077670,0.102418,0.140500,0.146673,0.148809,12.885087,30.134137,28.857102,0.546829,0.000000,
35,0.270234,0.588423,0.319669,0.243168,0.185318,8.281638,8.281638,0.102313,0.140825,0.148341,0.151539,12.952384,30.070142,28.835021,0.552624,0.000000,
36,0.277047,0.590358,0.336813,0.225567,0.202472,8.386440,8.386440,0.102164,0.143373,0.150113,0.151602,13.093565,30.003237,28.811152,0.560823,0.000000,
37,0.284834,0.589578,0.339288,0.236405,0.206296,8.939195,8.939195,0.101290,0.141633,0.147271,0.150696,13.157631,29.940600,28.792444,0.569684,0.000000,
38,0.269559,0.591268,0.334105,0.236371,0.174995,9.314464,10.372212,0.098382,0.138847,0.145062,0.147451,13.130069,29.824796,28.712314,0.568571,0.000000,
39,0.290086,0.602543,0.334094,0.194765,0.247689,8.274084,9.314464,0.099173,0.136876,0.141559,0.145008,13.038728,29.804222,28.676473,0.578355,0.000000,
40,0.281071,0.605741,0.361650,0.278599,0.169546,7.580909,8.274084,0.099135,0.136964,0.143321,0.145908,12.907981,29.688086,28.558701,0.581973,0.000000,
41,0.300863,0.624825,0.380017,0.288154,0.186178,7.580909,7.580909,0.097670,0.135142,0.141088,0.139804,12.727799,29.498183,28.385448,0.579570,0.000000,
42,0.331111,0.607892,0.371904,0.281062,0.264733,9.742200,9.742200,0.096155,0.132060,0.133478,0.135008,12.566649,29.311239,28.236438,0.576107,0.000000,
43,0.335901,0.617973,0.384806,0.310180,0.251060,9.848319,9.937586,0.096158,0.131575,0.131268,0.130450,12.305427,29.151116,28.103783,0.573956,0.000000,
44,0.345688,0.639187,0.391836,0.324799,0.259872,9.848319,9.848319,0.094552,0.129526,0.128427,0.123057,12.040168,28.981359,27.957086,0.572859,0.000000,
45,0.330850,0.634748,0.381767,0.344966,0.211400,10.024134,10.024134,0.095132,0.129303,0.126147,0.117339,11.752303,28.826913,27.801656,0.571078,0.000000,
46,0.364015,0.650837,0.402423,0.316604,0.291806,9.934728,10.597454,0.097892,0.134726,0.129665,0.119533,11.614144,28.710559,27.685514,0.575197,0.000000,
47,0.326889,0.650738,0.383606,0.302932,0.227513,9.178202,9.934728,0.099794,0.138228,0.134964,0.123836,11.573743,28.704707,27.662921,0.580393,0.000000,
48,0.349903,0.650501,0.393964,0.313076,0.268305,9.178202,9.178202,0.101911,0.142718,0.138327,0.128484,11.593036,28.753647,27.690338,0.586047,0.000000,
49,0.374388,0.678143,0.408247,0.310145,0.306187,10.802115,11.827827,0.103501,0.144719,0.143443,0.134229,11.743617,28.889421,27.784380,0.594259,0.000000,
50,0.369531,0.676980,0.423763,0.314919,0.290749,8.889049,10.802115,0.107074,0.150698,0.152289,0.144654,11.934293,29.013707,27.878839,0.603233,0.000000,
51,0.357765,0.672440,0.423282,0.281062,0.277969,6.237356,8.889049,0.113273,0.160260,0.163001,0.159815,12.106605,29.105389,27.944386,0.613455,0.000000,
52,0.376454,0.676326,0.412885,0.330815,0.295626,3.084944,6.237356,0.117267,0.167750,0.170768,0.170776,12.241813,29.179570,28.006426,0.618368,0.000000,
53,0.349055,0.679769,0.414199,0.298180,0.252369,2.621297,3.084944,0.120102,0.170965,0.174672,0.172079,12.330607,29.232180,28.052999,0.620890,0.000000,
54,0.346575,0.689058,0.409411,0.324853,0.234443,2.541818,2.621297,0.121051,0.171202,0.175772,0.175835,12.449677,29.286581,28.095245,0.625118,0.000000,
55,0.383838,0.692259,0.438870,0.341505,0.298512,2.160100,2.541818,0.121845,0.171737,0.177895,0.175532,12.562205,29.339653,28.137067,0.625487,0.000000,
56,0.347848,0.692590,0.442183,0.316304,0.231835,2.160100,2.160100,0.121585,0.169804,0.176421,0.177099,12.624098,29.369147,28.164859,0.626351,0.000000,
57,0.348875,0.690490,0.449285,0.318744,0.228675,2.930956,2.930956,0.124070,0.174621,0.180200,0.181389,12.679313,29.426035,28.221762,0.625729,0.000000,
58,0.381649,0.709489,0.452489,0.352350,0.273287,3.471635,3.471635,0.123914,0.175214,0.182603,0.181843,12.758959,29.473266,28.280924,0.624767,0.000000,
59,0.360676,0.685944,0.437800,0.351841,0.241105,2.963973,6.470980,0.120819,0.169314,0.175089,0.173510,12.747065,29.454320,28.280261,0.617073,0.000000,
60,0.354670,0.688959,0.434984,0.336667,0.230128,2.963973,2.963973,0.121054,0.168837,0.174519,0.172775,13.075165,29.005342,27.975982,0.613168,0.000000,
61,0.351422,0.696059,0.432418,0.288247,0.244918,3.867826,4.010951,0.123991,0.174045,0.178689,0.178773,13.204434,29.061125,28.045001,0.612457,0.000000,
62,0.344762,0.696578,0.457036,0.274009,0.228398,3.867826,3.867826,0.125833,0.178191,0.183634,0.177160,13.250601,29.080926,28.070222,0.610685,0.000000,
63,0.375849,0.698241,0.421203,0.337429,0.280324,3.917095,4.110064,0.126156,0.179182,0.184070,0.175582,13.287895,29.081422,28.080035,0.608312,0.000000,
64,0.378100,0.702921,0.451172,0.340994,0.269219,3.917095,3.917095,0.126505,0.179482,0.184237,0.178103,13.314798,29.067393,28.061789,0.603723,0.000000,
65,0.343052,0.695204,0.429932,0.256804,0.248248,4.078681,4.619065,0.127927,0.180302,0.185969,0.179204,13.266958,28.831116,27.716159,0.597736,0.000000,
66,0.363730,0.700962,0.421933,0.274517,0.284177,3.213151,4.078681,0.129952,0.181241,0.186160,0.185842,13.328629,28.857872,27.725851,0.597173,0.000000,
67,0.391563,0.705646,0.440698,0.266370,0.346718,3.213151,3.213151,0.130151,0.180582,0.184853,0.180725,13.341221,28.693468,27.582966,0.592729,0.000000,
68,0.401096,0.716244,0.453186,0.259612,0.368718,4.297620,4.297620,0.133252,0.186118,0.193484,0.188084,13.445406,28.792188,27.644956,0.590443,0.000000,
69,0.379866,0.722576,0.464673,0.270718,0.308805,3.040977,4.874918,0.138079,0.194265,0.202682,0.198601,13.616108,28.885981,27.714163,0.591574,0.000000,
70,0.347719,0.713486,0.449549,0.293660,0.233475,3.040977,3.040977,0.137088,0.190785,0.200057,0.197739,13.713470,28.940533,27.758552,0.590737,0.000000,
71,0.401194,0.729199,0.466038,0.355517,0.307228,3.141216,3.141216,0.137149,0.193258,0.200108,0.198532,13.775464,28.994723,27.823939,0.590050,0.000000,
72,0.407811,0.708864,0.465391,0.338253,0.334262,3.874139,3.874139,0.135395,0.189028,0.196021,0.192942,13.814519,29.055504,27.890644,0.587840,0.000000,
73,0.338815,0.703848,0.453811,0.289408,0.215156,4.431096,4.458716,0.133240,0.183666,0.189706,0.182038,13.889866,29.181289,28.035032,0.584420,0.000000,
74,0.332588,0.712393,0.445196,0.281626,0.202285,2.961703,4.431096,0.133767,0.185523,0.192070,0.189967,14.036363,29.327762,28.140107,0.589518,0.000000,
75,0.340765,0.711876,0.458131,0.293491,0.214943,2.961703,2.961703,0.132760,0.182996,0.189635,0.184948,14.133386,29.453755,28.207319,0.591735,0.000000,
76,0.335855,0.703987,0.458340,0.270101,0.221556,3.146764,3.247464,0.132575,0.182497,0.191433,0.189927,14.258906,29.599773,28.284685,0.594528,0.000000,
77,0.309812,0.706779,0.444969,0.249145,0.177142,3.146764,3.146764,0.133610,0.184515,0.194419,0.189554,14.399887,29.727862,28.338731,0.600674,0.000000,
78,0.325377,0.710149,0.438660,0.246557,0.214789,2.997865,3.252926,0.131831,0.181048,0.190410,0.187834,14.538137,29.801811,28.334224,0.599703,0.000000,
79,0.302346,0.701146,0.412610,0.234618,0.181126,2.997865,2.997865,0.129225,0.176611,0.183847,0.181321,14.617375,29.798271,28.257618,0.599700,0.000000,
80,0.333881,0.704083,0.429030,0.245606,0.238165,3.075689,3.075689,0.127773,0.172920,0.179458,0.178335,14.690966,29.797670,28.183606,0.600485,0.000000,
81,0.326790,0.700357,0.439335,0.258333,0.210754,2.832740,3.211804,0.127175,0.173185,0.179578,0.178670,14.746782,29.760067,28.090307,0.600176,0.000000,
82,0.325026,0.706911,0.453170,0.259409,0.202798,2.832740,2.832740,0.125683,0.171692,0.178554,0.176512,14.755968,29.764169,28.045235,0.600567,0.000000,
