Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,psnr_y,psnr_cb,psnr_cr,float_ssim,vmaf,
0,0.423846,0.698541,0.480591,0.390035,0.336521,0.000000,0.000000,0.123436,0.189148,0.210817,0.224873,15.775225,31.043485,29.071223,0.617632,0.000000,
1,0.419711,0.665034,0.493296,0.384348,0.344221,21.994516,21.994516,0.105483,0.169137,0.189485,0.206375,15.001804,31.006517,28.816762,0.602429,5.117587,
2,0.380403,0.707095,0.512638,0.341129,0.246129,23.932884,23.932884,0.153330,0.235726,0.255596,0.256078,15.302450,33.802461,32.062574,0.645363,0.000000,
3,0.402672,0.755075,0.507270,0.379879,0.245783,21.735119,35.538799,0.129508,0.240041,0.278274,0.288138,12.435581,31.173662,29.850537,0.604573,0.000000,
4,0.387594,0.778946,0.594424,0.359035,0.204419,21.735119,21.735119,0.096455,0.205416,0.249419,0.260640,11.920048,29.377899,28.443220,0.600715,0.000000,
5,0.383485,0.678115,0.465817,0.301962,0.311604,26.486784,47.016842,0.136305,0.199117,0.220009,0.228468,14.726293,32.079784,30.783130,0.622030,3.752299,
6,0.373470,0.735958,0.505549,0.299814,0.251627,26.486784,26.486784,0.162310,0.240634,0.261691,0.264959,15.489688,32.665738,31.656163,0.642191,0.142764,
