Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,psnr_y,psnr_cb,psnr_cr,float_ssim,vmaf,
0,0.995208,0.985839,0.987809,0.996184,1.000393,0.000000,0.000000,0.943330,0.989579,0.993508,0.995865,44.562744,68.323481,68.005343,0.998432,95.685582,
1,0.899358,0.857733,0.855089,0.905436,0.925996,22.100260,36.630428,0.529623,0.841665,0.874894,0.887353,24.720637,46.563809,45.730413,0.945466,85.181796,
2,0.977572,0.980877,0.972347,0.976952,0.978984,22.100260,22.100260,0.941283,0.979793,0.983383,0.985588,41.162973,59.518233,58.830582,0.997815,100.000000,
3,0.905951,0.838332,0.854592,0.911902,0.947480,19.666996,22.793034,0.505453,0.826825,0.881320,0.911573,29.103189,51.528898,47.664448,0.949842,86.429755,
4,0.904760,0.826367,0.864226,0.933573,0.929544,19.666996,19.666996,0.522984,0.817221,0.866696,0.897612,28.016583,56.360699,54.004858,0.960795,84.706353,
5,0.999960,1.000012,0.999999,1.000009,0.999901,19.727045,19.727045,0.986948,0.997270,0.998350,0.998610,49.108166,72.000000,72.000000,0.999967,100.000000,
6,0.836345,0.825241,0.783352,0.797832,0.885268,38.228458,62.943325,0.309783,0.563249,0.617411,0.641233,20.097604,36.249403,36.039133,0.825909,64.169577,
7,0.784399,0.834190,0.734638,0.730744,0.818132,38.228458,38.228458,0.248454,0.473246,0.531978,0.561171,25.699927,39.507315,39.307854,0.878271,52.745302,
8,0.671244,0.778197,0.686128,0.649756,0.640488,54.246964,64.249176,0.341363,0.488192,0.522038,0.552547,20.400916,40.669411,38.863420,0.835081,49.237047,
9,0.699602,0.804324,0.738843,0.718966,0.633281,45.149994,54.246964,0.354171,0.521701,0.560367,0.589345,22.870905,39.651847,38.241376,0.879697,46.743945,
10,0.973573,0.968837,0.958219,0.968973,0.983723,42.379280,45.149994,0.917090,0.970514,0.980769,0.987193,41.666383,62.789364,60.286714,0.997061,100.000000,
11,0.801581,0.821061,0.761784,0.800889,0.811783,38.745407,42.379280,0.337892,0.561805,0.610904,0.641510,23.214180,39.357229,38.830160,0.856792,59.050899,
12,0.992796,0.989479,0.984065,0.992509,0.997703,31.314178,38.745407,0.963286,0.991355,0.994587,0.996520,46.813809,69.508056,68.401057,0.998937,100.000000,
13,0.986403,0.980027,0.983490,0.982854,0.992861,31.314178,31.314178,0.941660,0.983027,0.988573,0.992110,45.247111,63.186302,63.784631,0.998223,100.000000,
14,0.737429,0.745431,0.683970,0.730093,0.758379,46.618034,46.618034,0.295851,0.517831,0.565081,0.596569,18.888219,36.167554,32.301597,0.788196,52.907465,
