id,solverName,downsample,LSize,kmax,chunkSize,rr,threshold_coverage,numOfSourceViews,numOfCamera,tvNum,real_coverage,coverage_estimated_first_order_diff,coverage_estimated_second_order_diff,log,psnr_y,float_ssim,vmaf
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,2,14,0.2733072916666667,0.080255082070707,0.0016048177083333,113,15.320445,0.762266,19.77176
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,2,15,0.3355685763888889,0.0378565972222222,-1.953124999998224e-05,113,17.983714,0.898901,46.986789
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,2,16,0.1288845486111111,0.0872372869318181,0.001345486111111,113,13.498034,0.748267,5.945885
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,2,0,0.3905121527777778,0.0728605508207071,0.0016536458333333,114,13.948356,0.749665,2.10587
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,2,1,0.4724392361111111,0.0708573206018518,0.0029774305555555,114,16.858564,0.822091,46.738901
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,2,2,0.5848914930555555,0.0512176136363636,0.0044596354166667,114,20.978708,0.8907,61.768498
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,2,3,1.0,-0.9138737623632156,0.0,114,42.991169,0.998862,100.0
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,2,4,0.0366970486111111,0.1541513468013468,0.0003439670138888,114,11.166749,0.537711,7.108085
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,2,5,0.0695529513888889,0.1434371974957912,0.0003005642361111,114,14.804326,0.651512,8.430593
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,2,6,0.4264409722222222,0.0586006812920874,0.000759548611111,114,20.258123,0.745911,29.627204
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,2,7,0.4465928819444444,0.0589165482954546,0.0008702256944445,114,20.07429,0.775835,34.775245
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,2,8,0.5671527777777777,0.0441613610058925,0.0012673611111111,114,20.57391,0.823941,53.707465
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,2,9,1.0,-0.9261836687184344,0.0,114,35.070061,0.983064,100.0
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,2,10,0.2823958333333333,0.079250925925926,0.0007150607638888,114,17.996413,0.73024,22.953054
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,2,11,0.1392274305555555,0.0971911563552189,0.0001421440972222,114,15.673429,0.54817,23.810085
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,2,12,0.1087065972222222,0.1100717224326599,0.0001009114583333,114,13.385503,0.500456,20.154521
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,2,13,0.02515625,0.1400645202020202,0.0003070746527777,114,9.659507,0.3897,8.156864
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,2,14,0.0263541666666666,0.1375326757154882,0.0002115885416666,114,10.701352,0.562892,1.115178
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,2,15,0.0,0.1069951178451178,0.0,114,19.550558,0.941224,5.9472
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,2,16,0.2983506944444444,0.0588302346380472,0.0011859809027777,114,19.45921,0.870293,25.112474
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,0,0.0687109375,0.3138255839646464,-0.0003960503472222,1144,13.707107,0.694575,0.0
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,1,0.0192925347222222,0.3471475510311448,-9.765624999999792e-05,1144,13.198322,0.523762,8.528253
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,2,0.0965625,0.3216489136153199,0.0,1144,14.885264,0.662349,8.786674
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,3,0.2163498263888889,0.3324929687500002,0.0001150173611111,1144,14.116279,0.636727,14.344989
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,4,1.0,-0.5454619397095959,-0.0226443142361109,1144,44.051275,0.997232,100.0
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,5,0.7596918402777778,0.3500996817129628,-0.020447048611111,1144,19.435417,0.887599,64.363756
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,6,1.0,-0.2832879182449497,-0.0231781684027777,1144,41.332405,0.996466,100.0
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,7,1.0,-0.2597215054187711,-0.0283333333333332,1144,39.705141,0.996062,100.0
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,8,0.6842664930555555,0.4664731060606062,-0.0198621961805555,1144,20.140097,0.86959,54.220231
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,9,0.4928342013888889,0.3385123789983162,-0.0157183159722221,1144,18.846914,0.782854,42.155251
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,10,0.0516102430555555,0.2917218776304714,-0.0018033854166666,1144,12.033675,0.514811,26.502289
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,11,0.5845486111111111,0.2627606271043772,-0.0200542534722221,1144,21.00244,0.826127,53.042924
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,12,1.0,-0.5799953335437711,-0.0267198350694443,1144,39.305366,0.994033,100.0
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,13,0.5975651041666666,0.2945269255050505,-0.0115288628472224,1144,17.691018,0.771226,32.188317
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,14,0.3008767361111111,0.2903027514730639,-0.0035286458333333,1144,16.190142,0.715731,24.021527
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,15,0.3601171875,0.1762231770833332,-2.278645833331261e-05,1144,19.218539,0.827767,44.034941
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,16,0.4836067708333333,0.2988450363005051,-0.005466579861111,1144,19.969156,0.871639,47.466835
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,0,0.0609244791666666,0.3132545086279462,0.0002126736111111,1243,11.413098,0.594931,0.0
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,1,0.0255381944444444,0.3461288352272728,0.0001161024305555,1243,14.177785,0.557756,7.973201
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,2,0.0760850694444444,0.3231477562079125,0.0003678385416666,1243,14.005481,0.622234,12.615273
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,3,0.1380208333333333,0.2862543455387205,0.0010004340277777,1243,12.570985,0.61099,13.141427
