Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,psnr_y,psnr_cb,psnr_cr,float_ssim,vmaf,
0,0.808495,0.834770,0.805116,0.786522,0.814315,0.000000,0.000000,0.427927,0.586741,0.606730,0.601229,19.525914,39.039291,39.073514,0.884509,23.941085,
1,0.801289,0.830823,0.798243,0.779375,0.805944,1.892293,3.784590,0.425342,0.583066,0.604128,0.601425,18.570202,38.606932,39.025260,0.875391,24.599295,
2,0.795026,0.828676,0.793721,0.773531,0.797380,0.952701,1.892293,0.424977,0.581309,0.602628,0.599953,18.110102,38.369849,38.937477,0.870668,22.550658,
3,0.793628,0.827649,0.792532,0.771386,0.796259,0.489881,0.952701,0.424431,0.580492,0.601361,0.599300,17.883614,38.241900,38.870190,0.868203,21.834738,
4,0.793471,0.827255,0.791684,0.770298,0.797046,0.248963,0.489881,0.424446,0.580477,0.601277,0.598659,17.768552,38.180225,38.835476,0.866937,21.545432,
5,0.791924,0.827052,0.791880,0.768615,0.794428,0.145284,0.248963,0.424252,0.580193,0.601251,0.599949,17.711553,38.148188,38.816846,0.866274,21.247359,
6,0.791529,0.827049,0.790976,0.769233,0.793499,0.110419,0.145284,0.424091,0.580033,0.601418,0.599797,17.683075,38.134166,38.807870,0.865947,21.146463,
7,0.793356,0.827022,0.791068,0.770073,0.797259,0.100945,0.110419,0.424191,0.579827,0.601061,0.600085,17.668827,38.124819,38.804003,0.865792,21.460873,
8,0.790964,0.826522,0.790911,0.770096,0.791848,0.098627,0.100945,0.424212,0.580269,0.601387,0.597819,17.661481,38.119247,38.802911,0.865733,20.942309,
9,0.790745,0.826680,0.790795,0.769902,0.791449,0.098317,0.098627,0.424253,0.580188,0.601629,0.599940,17.658101,38.117669,38.802711,0.865725,21.006476,
10,0.791532,0.826781,0.791130,0.769397,0.793437,0.097093,0.098317,0.424108,0.579960,0.601321,0.598764,17.656130,38.118463,38.800943,0.865641,21.087107,
11,0.792210,0.826913,0.791047,0.769677,0.794851,0.097093,0.097093,0.423947,0.580205,0.600736,0.598898,17.655383,38.115659,38.800033,0.865650,21.195701,
12,0.769725,0.797056,0.752447,0.757994,0.774970,1.077271,1.077271,0.391509,0.568272,0.593767,0.593566,17.667698,38.064207,38.798950,0.860966,18.467991,
13,0.751862,0.797615,0.743201,0.755547,0.736957,3.096953,3.096953,0.387694,0.561111,0.583392,0.579171,17.764928,38.125452,38.845124,0.858599,16.824949,
14,0.758763,0.800288,0.748880,0.757853,0.749471,3.403287,3.403287,0.387161,0.558235,0.580821,0.576682,17.857841,38.182589,38.898389,0.858346,18.181769,
15,0.774387,0.803342,0.750567,0.760894,0.783763,1.554546,3.563785,0.385956,0.556751,0.579181,0.575209,17.925549,38.219259,38.902123,0.858171,18.995843,
