Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,psnr_y,psnr_cb,psnr_cr,float_ssim,vmaf,
0,0.795817,0.829202,0.791017,0.772690,0.800513,0.000000,0.000000,0.413163,0.571604,0.591306,0.586817,19.299342,39.131487,39.417456,0.874615,21.289348,
1,0.787626,0.825509,0.787809,0.763657,0.789399,1.892293,3.784590,0.410957,0.568273,0.588921,0.586891,18.341853,38.626525,39.267425,0.865058,21.764025,
2,0.782726,0.823366,0.780303,0.757743,0.785325,0.952701,1.892293,0.410849,0.566715,0.587641,0.585933,17.883912,38.358983,39.128803,0.860102,20.012378,
3,0.781528,0.822267,0.778110,0.755509,0.785168,0.489881,0.952701,0.410400,0.566002,0.586373,0.585543,17.659032,38.216600,39.036230,0.857562,19.356349,
4,0.779917,0.821968,0.780995,0.753985,0.781243,0.248963,0.489881,0.410471,0.566055,0.586428,0.585027,17.544895,38.148350,38.988946,0.856219,18.835071,
5,0.779663,0.821657,0.777196,0.753172,0.782807,0.145284,0.248963,0.410302,0.565740,0.586340,0.586112,17.488365,38.113286,38.964047,0.855532,18.749482,
6,0.778558,0.821482,0.776852,0.753613,0.780148,0.110419,0.145284,0.410108,0.565606,0.586395,0.586137,17.460151,38.097529,38.951744,0.855191,18.537930,
7,0.779773,0.821546,0.780138,0.753759,0.781554,0.100945,0.110419,0.410214,0.565377,0.586227,0.586384,17.446041,38.087338,38.946443,0.855049,18.745359,
8,0.777608,0.821285,0.776653,0.753192,0.778316,0.098627,0.100945,0.410307,0.565896,0.586517,0.583817,17.438768,38.081157,38.944911,0.854994,18.260352,
9,0.778338,0.821435,0.776537,0.752846,0.780246,0.098317,0.098627,0.410308,0.565829,0.586735,0.586008,17.435405,38.079462,38.944465,0.854958,18.482360,
10,0.778792,0.821430,0.780045,0.752777,0.779921,0.097093,0.098317,0.410184,0.565525,0.586406,0.585069,17.433447,38.080453,38.942409,0.854869,18.519267,
11,0.779094,0.821516,0.776797,0.753547,0.781464,0.097093,0.097093,0.409970,0.565794,0.585849,0.585092,17.432705,38.077263,38.941139,0.854890,18.558562,
12,0.758415,0.793489,0.742115,0.738651,0.765691,1.077271,1.077271,0.381834,0.556472,0.581399,0.581912,17.442083,38.020195,38.919765,0.851457,16.262943,
13,0.744067,0.794326,0.734091,0.742068,0.732163,3.096953,3.096953,0.379402,0.554089,0.577238,0.574252,17.493132,38.070592,38.953184,0.850472,15.486110,
14,0.751412,0.797202,0.741780,0.746895,0.742885,3.403287,3.403287,0.378355,0.550549,0.574402,0.572488,17.536543,38.114165,38.992999,0.849792,16.952323,
15,0.763083,0.799603,0.741121,0.745594,0.771851,1.554546,3.563785,0.376910,0.548282,0.571405,0.568794,17.548774,38.123629,38.978639,0.849005,17.021266,
16,0.760875,0.796408,0.735531,0.747302,0.769078,1.554546,1.554546,0.377445,0.548424,0.570448,0.569296,17.541659,38.131413,38.991772,0.848685,16.661731,
17,0.750627,0.795092,0.749223,0.735022,0.746082,4.186476,4.186476,0.373320,0.543707,0.566170,0.565359,17.490955,38.110647,38.958597,0.847056,17.355787,
18,0.747303,0.793603,0.734357,0.731334,0.747515,4.690552,6.720508,0.366779,0.534161,0.557196,0.556114,17.508878,38.248162,39.058750,0.843671,17.081272,
19,0.723376,0.792416,0.722053,0.705825,0.712155,4.690552,4.690552,0.364199,0.528900,0.551051,0.547164,17.542437,38.373253,39.168101,0.841215,12.994792,
20,0.722786,0.800860,0.726242,0.712760,0.701522,4.137933,4.846451,0.362439,0.524700,0.546281,0.548192,17.600036,38.545839,39.324232,0.838246,12.515001,
